,f1-score,precision,recall,accuracy,bal_accuracy
Serratia_tail_appendage,0.2701298701298701,0.21052631578947367,0.37681159420289856,0.971826749548827,0.6784932310176754
Serratia_tail_sheath,0.0,0.0,0.0,0.939568345323741,0.4954476479514416
Serratia_portal,0.0,0.0,0.0,0.9903912148249828,0.49827348066298344
Serratia_head-tail_joining,0.0,0.0,0.0,0.991492652745553,0.5
Serratia_integration,0.027906976744186046,0.05172413793103448,0.01910828025477707,0.9811558921648184,0.507039049584129
Serratia_nuclease,0.005,0.003875968992248062,0.007042253521126761,0.9686416640403404,0.4932820829358622
Serratia_DNA_polymerase,0.0,0.0,0.0,0.9824130879345603,0.499168744804655
Serratia_terminase,0.02050113895216401,0.011029411764705883,0.14516129032258066,0.847436579740997,0.5002039635469405
Serratia_annealing,0.0,0.0,0.0,0.9951923076923077,0.5
Serratia_helicase,0.05504587155963303,0.045454545454545456,0.06976744186046512,0.9763815638614997,0.5275886769283799
Serratia_primase,0.0,0.0,0.0,0.985981308411215,0.4984251968503937
Serratia_replication_initiation,0.0,0.0,0.0,1.0,1.0
Serratia_transcriptional_regulator,0.011235955056179775,0.018867924528301886,0.008,0.9864061172472387,0.5019722352207143
Serratia_transcriptional_activator,0.0,0.0,0.0,0.9898580121703854,0.5
Serratia_transcriptional_repressor,0.08108108108108109,0.06,0.125,0.9825282631038027,0.5564245087900723
Serratia_packaging_assembly,0.01854974704890388,0.010446343779677113,0.08270676691729323,0.9366461655690416,0.5127897869674185
Serratia_adsorption-related,0.15934959349593497,0.09919028340080972,0.4049586776859504,0.9425044483985765,0.677397611867437
Serratia_cell_wall_depolymerase,0.044444444444444446,0.0380952380952381,0.05333333333333334,0.9715137462736005,0.5181977751690983
Serratia_RNA-associated,0.06944444444444445,0.04823151125401929,0.12396694214876033,0.9401607621315868,0.5395490311774573
Serratia_nucleotide_metabolism,0.0,0.0,0.0,0.9918204299029865,0.4999041227229147
Serratia_ejection,0.4175824175824176,0.3958333333333333,0.4418604651162791,0.9585613760750586,0.7091988409723791
Serratia_phosphorylation,0.02564102564102564,0.1111111111111111,0.014492753623188406,0.9826760884431274,0.5063200220177081
Serratia_transferase,0.04195804195804196,0.0410958904109589,0.04285714285714286,0.9809059233449477,0.5165024630541872
Serratia_reductase,0.0,0.0,0.0,0.9918080748976009,0.4997051886792453
Serratia_anti-restriction,0.09523809523809523,0.06470588235294118,0.18032786885245902,0.9657825802226588,0.577016919377445
Serratia_sir2,0.0,0.0,0.0,1.0,1.0
Serratia_toxin,0.0,0.0,0.0,0.9783393501805054,0.5
Serratia_super_infection,0.08333333333333333,0.125,0.0625,0.9719029374201787,0.5266867666232073
Serratia_lysis,0.03389830508474576,0.05405405405405406,0.024691358024691357,0.9885438649381971,0.5105726293669557
Serratia_lysis_inhibitor,0.0,0.0,0.0,0.9871428571428571,0.5
Serratia_holin,0.0,0.0,0.0,0.9677276746242264,0.4892713455520787
Serratia_spanin,0.03076923076923077,0.024390243902439025,0.041666666666666664,0.9765013054830287,0.5133060469200853
Serratia_pvp,,,,,
Serratia_DNA-associated,,,,,
Shewanella_capsid,0.005405405405405406,0.0028653295128939827,0.047619047619047616,0.9549295774647887,0.5024441014126673
Shewanella_tail,0.00846262341325811,0.004518072289156626,0.06666666666666667,0.9636945800087794,0.5162253798172736
Shewanella_baseplate,0.0,0.0,0.0,0.973613294408264,0.48784741757623495
Shewanella_tail_appendage,0.010282776349614395,0.005434782608695652,0.09523809523809523,0.9667558932734651,0.531788597792058
Shewanella_tail_sheath,0.0,0.0,0.0,0.9978947368421053,0.5
Shewanella_portal,0.0,0.0,0.0,0.9949773982923155,0.4984901862103674
Shewanella_head-tail_joining,0.0,0.0,0.0,0.9908026755852842,0.4965083798882682
Shewanella_integration,0.0,0.0,0.0,0.9867211440245148,0.49437052200614123
Shewanella_nuclease,0.0074487895716946,0.0038910505836575876,0.08695652173913043,0.9574892327324932,0.5230228074137122
Shewanella_DNA_polymerase,0.0,0.0,0.0,0.9815365025466893,0.49139396515087125
Shewanella_terminase,0.03571428571428571,0.0189873417721519,0.3,0.956298893984354,0.6290370570733027
Shewanella_annealing,0.0,0.0,0.0,0.9226100151745068,0.4616552771450266
Shewanella_helicase,0.13333333333333333,0.07462686567164178,0.625,0.9871210620170399,0.8063479857114506
Shewanella_primase,0.0,0.0,0.0,0.9990196078431373,0.5
Shewanella_replication_initiation,0.0,0.0,0.0,0.9987789987789988,0.5
Shewanella_transcriptional_regulator,0.015444015444015444,0.008547008547008548,0.08,0.9807474518686297,0.5312254160363087
Shewanella_transcriptional_activator,0.5,0.5,0.5,0.9963503649635036,0.7490842490842491
Shewanella_transcriptional_repressor,0.0,0.0,0.0,0.9851415755536865,0.4936779994380444
Shewanella_packaging_assembly,0.022058823529411766,0.012295081967213115,0.10714285714285714,0.9827429609445958,0.545739633432991
Shewanella_adsorption-related,0.04819277108433735,0.029850746268656716,0.125,0.9898326898326898,0.5583086149084344
Shewanella_cell_wall_depolymerase,0.008,0.004219409282700422,0.07692307692307693,0.9687578735197783,0.5235719485561757
Shewanella_RNA-associated,0.00816326530612245,0.004178272980501393,0.17647058823529413,0.9189639839928857,0.548420169939008
Shewanella_nucleotide_metabolism,0.0,0.0,0.0,0.9771206561623138,0.4892996108949416
Shewanella_ejection,0.0,0.0,0.0,0.9897610921501706,0.4952561669829222
Shewanella_phosphorylation,0.0,0.0,0.0,0.9862165401518178,0.49379875975195037
Shewanella_transferase,0.0,0.0,0.0,0.9364583333333333,0.4689968698762856
Shewanella_reductase,0.0,0.0,0.0,0.9331662489557226,0.4669732441471572
Shewanella_anti-restriction,0.010309278350515464,0.005376344086021506,0.125,0.9745897300158815,0.5502450980392157
Shewanella_sir2,0.0,0.0,0.0,1.0,1.0
Shewanella_toxin,0.0,0.0,0.0,1.0,1.0
Shewanella_super_infection,0.0,0.0,0.0,1.0,1.0
Shewanella_lysis,0.0,0.0,0.0,0.9841563786008231,0.49314362305392306
Shewanella_lysis_inhibitor,0.0,0.0,0.0,0.9836363636363636,0.4936131386861314
Shewanella_holin,0.0,0.0,0.0,0.9699895615866388,0.4858823529411765
Shewanella_spanin,0.0,0.0,0.0,0.975093399750934,0.48835758835758836
Shewanella_pvp,,,,,
Shewanella_DNA-associated,,,,,
Shigella_capsid,0.026143790849673203,0.3333333333333333,0.013605442176870748,0.9832959641255605,0.5065747489010423
Shigella_tail,0.007585335018963337,0.05084745762711865,0.004098360655737705,0.9800229036773126,0.5013230957390142
Shigella_baseplate,0.03937007874015748,0.09433962264150944,0.024875621890547265,0.9653704229349985,0.5089316020336594
Shigella_tail_appendage,0.06875,0.08208955223880597,0.05913978494623656,0.9726077764500414,0.5238184663064672
Shigella_tail_sheath,0.0,0.0,0.0,0.9786839666357738,0.5
Shigella_portal,0.0,0.0,0.0,0.9885714285714285,0.5
Shigella_head-tail_joining,0.0,0.0,0.0,0.9759485094850948,0.5
Shigella_integration,0.039735099337748346,0.10909090909090909,0.024291497975708502,0.9719019474857088,0.5097137458113603
Shigella_nuclease,0.056795131845841784,0.05426356589147287,0.059574468085106386,0.9668401911145974,0.5209389601812245
Shigella_DNA_polymerase,0.0,0.0,0.0,0.9925122643945262,0.5
Shigella_terminase,0.0,0.0,0.0,0.9855605145707534,0.49973375931842384
Shigella_annealing,0.0,0.0,0.0,0.9940298507462687,0.5
Shigella_helicase,0.0,0.0,0.0,0.9750137287204832,0.5
Shigella_primase,0.0,0.0,0.0,0.9918918918918919,0.4986413043478261
Shigella_replication_initiation,0.0,0.0,0.0,0.9949238578680203,0.5
Shigella_transcriptional_regulator,0.0,0.0,0.0,0.9670903708862963,0.49771484900080654
Shigella_transcriptional_activator,0.0,0.0,0.0,0.9907063197026023,0.5
Shigella_transcriptional_repressor,0.11538461538461539,0.3,0.07142857142857142,0.9885258169119481,0.5348320069141849
Shigella_packaging_assembly,0.0,0.0,0.0,0.9850248160191682,0.4991760624457936
Shigella_adsorption-related,0.10909090909090909,0.375,0.06382978723404255,0.9925531914893617,0.5315322210316853
Shigella_cell_wall_depolymerase,0.0,0.0,0.0,0.9852111305701499,0.49990126382306477
Shigella_RNA-associated,0.006060606060606061,0.06666666666666667,0.0031746031746031746,0.9660946867893322,0.5008393584309815
Shigella_nucleotide_metabolism,0.0,0.0,0.0,0.9856135401974612,0.5
Shigella_ejection,0.0,0.0,0.0,0.9732472324723247,0.49976314542870676
Shigella_phosphorylation,0.0,0.0,0.0,0.9302004146510021,0.48128724672228845
Shigella_transferase,0.13968253968253969,0.12154696132596685,0.16417910447761194,0.9591251885369533,0.5698512517461951
Shigella_reductase,0.0,0.0,0.0,0.9420702754036088,0.48579823702252695
Shigella_anti-restriction,0.04,0.05555555555555555,0.03125,0.9836372933356059,0.5126954807858004
Shigella_sir2,0.0,0.0,0.0,1.0,1.0
Shigella_toxin,0.0,0.0,0.0,0.9915254237288136,0.5
Shigella_super_infection,0.0,0.0,0.0,0.9831932773109243,0.5
Shigella_lysis,0.0,0.0,0.0,0.9725349889508577,0.4962414089347079
Shigella_lysis_inhibitor,0.0,0.0,0.0,0.92734375,0.5
Shigella_holin,0.0,0.0,0.0,0.9786030496802754,0.5
Shigella_spanin,0.0,0.0,0.0,0.9730502245814618,0.49958071278825994
Shigella_pvp,,,,,
Shigella_DNA-associated,,,,,
Sinorhizobium_capsid,0.0,0.0,0.0,0.9788219722038385,0.4900596421471173
Sinorhizobium_tail,0.00846784863720561,0.004310344827586207,0.23880597014925373,0.906800318376281,0.5733606799696115
Sinorhizobium_baseplate,0.028037383177570093,0.014563106796116505,0.375,0.9792766762976985,0.6773793498853325
Sinorhizobium_tail_appendage,0.05952380952380952,0.033112582781456956,0.29411764705882354,0.9855205278592375,0.6403585022811328
Sinorhizobium_tail_sheath,0.0017421602787456446,0.0008718395815170009,1.0,0.5861321776814734,0.7929913294797688
Sinorhizobium_portal,0.0,0.0,0.0,0.9980694980694981,0.4996778350515464
Sinorhizobium_head-tail_joining,0.09876543209876543,0.05405405405405406,0.5714285714285714,0.971716388996513,0.7721167721167721
Sinorhizobium_integration,0.007326007326007326,0.004098360655737705,0.034482758620689655,0.9704019222367847,0.5039292285488679
Sinorhizobium_nuclease,0.004733727810650888,0.002457002457002457,0.06451612903225806,0.935103017208118,0.500853361545832
Sinorhizobium_DNA_polymerase,0.0,0.0,0.0,0.9960835509138382,0.4996725605762934
Sinorhizobium_terminase,0.0,0.0,0.0,0.9823291820935712,0.4919096578459464
Sinorhizobium_annealing,0.0,0.0,0.0,0.9956803455723542,0.4989177489177489
Sinorhizobium_helicase,0.0,0.0,0.0,0.9986301369863013,0.49982859101816934
Sinorhizobium_primase,0.0,0.0,0.0,0.996268656716418,0.49850634802091115
Sinorhizobium_replication_initiation,0.0,0.0,0.0,0.9984709480122325,0.9984709480122325
Sinorhizobium_transcriptional_regulator,0.013986013986013986,0.008264462809917356,0.045454545454545456,0.986826123516771,0.5171098211777924
Sinorhizobium_transcriptional_activator,0.0,0.0,0.0,0.9826923076923076,0.49229287090558765
Sinorhizobium_transcriptional_repressor,0.04878048780487805,0.0273972602739726,0.2222222222222222,0.9820813232253618,0.602938919582566
Sinorhizobium_packaging_assembly,0.0,0.0,0.0,0.9316762428178866,0.4665957712998874
Sinorhizobium_adsorption-related,0.03636363636363636,0.021739130434782608,0.1111111111111111,0.992580148397032,0.5524016447061022
Sinorhizobium_cell_wall_depolymerase,0.08,0.044585987261146494,0.3888888888888889,0.9735110233629484,0.682068206820682
Sinorhizobium_RNA-associated,0.0,0.0,0.0,0.9897359012801291,0.4958973766323818
Sinorhizobium_nucleotide_metabolism,0.0,0.0,0.0,0.9960649286768323,0.4995066600888012
Sinorhizobium_ejection,0.0,0.0,0.0,0.9960876369327074,0.49823874755381603
Sinorhizobium_phosphorylation,0.1111111111111111,0.08333333333333333,0.16666666666666666,0.9961004143309773,0.5819908876413636
Sinorhizobium_transferase,0.05714285714285714,0.03773584905660377,0.11764705882352941,0.9879649890590809,0.5541591796769925
Sinorhizobium_reductase,0.0,0.0,0.0,0.9994266055045872,0.5
Sinorhizobium_anti-restriction,0.024539877300613498,0.014084507042253521,0.09523809523809523,0.9753793744193249,0.5367444165797436
Sinorhizobium_sir2,,,,,
Sinorhizobium_toxin,,,,,
Sinorhizobium_super_infection,0.0,0.0,0.0,0.9951489951489951,0.49791955617198336
Sinorhizobium_lysis,0.03821656050955414,0.02054794520547945,0.2727272727272727,0.9805512622359609,0.6271413998100441
Sinorhizobium_lysis_inhibitor,0.0,0.0,0.0,1.0,1.0
Sinorhizobium_holin,0.0,0.0,0.0,0.9722129226648811,0.4867582970164264
Sinorhizobium_spanin,0.0,0.0,0.0,0.9776785714285714,0.4893434169817807
Sinorhizobium_pvp,,,,,
Sinorhizobium_DNA-associated,,,,,
Staphylococcus_capsid,0.2786885245901639,0.6666666666666666,0.17616580310880828,0.9433354797166774,0.5851649475550907
Staphylococcus_tail,0.6660180004864996,0.8730867346938775,0.5383405426661424,0.9394940948351842,0.7642320610000521
Staphylococcus_baseplate,0.20052770448548812,0.7037037037037037,0.11692307692307692,0.8305369127516778,0.5529933224670067
Staphylococcus_tail_appendage,0.8172678888231816,0.9570637119113573,0.7131062951496389,0.9176219674753399,0.8509816163023536
Staphylococcus_tail_sheath,0.0,0.0,0.0,0.9134615384615384,0.47029702970297027
Staphylococcus_portal,0.5230769230769231,0.68,0.425,0.9586666666666667,0.7068661971830986
Staphylococcus_head-tail_joining,0.5775656324582339,0.7423312883435583,0.47265625,0.9701366627298802,0.7326250743916417
Staphylococcus_integration,0.42105263157894735,0.7024390243902439,0.30062630480167013,0.8987600664706634,0.6414275005435882
Staphylococcus_nuclease,0.7753113156469952,0.8201603665521191,0.7351129363449692,0.9562559291662275,0.8583352770530203
Staphylococcus_DNA_polymerase,0.8792270531400966,0.900990099009901,0.8584905660377359,0.9752475247524752,0.9237143095675405
Staphylococcus_terminase,0.26215644820295986,0.543859649122807,0.17270194986072424,0.9153939393939394,0.5794470981380095
Staphylococcus_annealing,0.0,0.0,0.0,0.9361493123772102,0.5
Staphylococcus_helicase,0.24390243902439024,0.8620689655172413,0.14204545454545456,0.8588342440801457,0.5688535298757641
Staphylococcus_primase,0.4,1.0,0.25,0.9975786924939467,0.625
Staphylococcus_replication_initiation,0.0,0.0,0.0,0.9763560500695411,0.4971671388101983
Staphylococcus_transcriptional_regulator,0.5354653546535465,0.7312430011198209,0.42238033635187583,0.893103122936126,0.6979348936812952
Staphylococcus_transcriptional_activator,0.3163265306122449,0.96875,0.18902439024390244,0.6348773841961853,0.5920491409347591
Staphylococcus_transcriptional_repressor,0.4952978056426332,0.7939698492462312,0.35990888382687924,0.9292152121345351,0.6749666073635613
Staphylococcus_packaging_assembly,0.6445714285714286,0.6852976913730255,0.6084142394822006,0.9442402510085164,0.7915457978795438
Staphylococcus_adsorption-related,0.7889908256880734,0.9247311827956989,0.688,0.9597021462987297,0.8405568125922283
Staphylococcus_cell_wall_depolymerase,0.6134453781512605,0.8933566433566433,0.4670932358318099,0.8838593327321912,0.726694225195168
Staphylococcus_RNA-associated,0.6973451327433628,0.7755905511811023,0.6334405144694534,0.9064807219031994,0.7979393676136394
Staphylococcus_nucleotide_metabolism,0.33112582781456956,0.22727272727272727,0.6097560975609756,0.9578991246352647,0.7868542998407083
Staphylococcus_ejection,0.0,0.0,0.0,1.0,1.0
Staphylococcus_phosphorylation,0.09230769230769231,0.35714285714285715,0.053003533568904596,0.84627410109432,0.518249933043621
Staphylococcus_transferase,0.7095343680709535,0.8743169398907104,0.5970149253731343,0.9584786053882726,0.7945240889421958
Staphylococcus_reductase,0.9183673469387755,0.9574468085106383,0.8823529411764706,0.9774011299435028,0.937876140555232
Staphylococcus_anti-restriction,0.4074074074074074,0.8148148148148148,0.2716049382716049,0.8941648948736121,0.6310288739366754
Staphylococcus_sir2,,,,,
Staphylococcus_toxin,0.2857142857142857,0.75,0.17647058823529413,0.9754901960784313,0.5873949579831933
Staphylococcus_super_infection,0.9090909090909091,1.0,0.8333333333333334,0.9985795454545454,0.9166666666666667
Staphylococcus_lysis,0.6397306397306397,0.8878504672897196,0.5,0.9435654008438819,0.7464830011723329
Staphylococcus_lysis_inhibitor,0.0,0.0,0.0,1.0,1.0
Staphylococcus_holin,0.891640866873065,0.8674698795180723,0.9171974522292994,0.9864024864024864,0.9540476297141531
Staphylococcus_spanin,0.0,0.0,0.0,0.9855072463768116,0.5
Staphylococcus_pvp,,,,,
Staphylococcus_DNA-associated,,,,,
Stenotrophomonas_capsid,0.05755395683453238,0.04597701149425287,0.07692307692307693,0.9845354739700154,0.5335322119381984
Stenotrophomonas_tail,0.03637833468067906,0.01989389920424403,0.21226415094339623,0.9411139928368532,0.5786074311690637
Stenotrophomonas_baseplate,0.16666666666666666,0.14,0.20588235294117646,0.9898018648018648,0.5997932994574111
Stenotrophomonas_tail_appendage,0.11538461538461539,0.06976744186046512,0.3333333333333333,0.9677742193755005,0.6525665558800819
Stenotrophomonas_tail_sheath,0.0,0.0,0.0,0.9907502569373073,0.5
Stenotrophomonas_portal,0.0,0.0,0.0,0.9691577698695136,0.48650258038904326
Stenotrophomonas_head-tail_joining,0.017699115044247787,0.012658227848101266,0.029411764705882353,0.94696607740086,0.49576464874439335
Stenotrophomonas_integration,0.004357298474945534,0.0024813895781637717,0.017857142857142856,0.9502232872236139,0.4869011741682975
Stenotrophomonas_nuclease,0.007309941520467836,0.003837298541826554,0.07692307692307693,0.9032763532763532,0.4920214669051879
Stenotrophomonas_DNA_polymerase,0.0,0.0,0.0,0.9879965704486996,0.4991336991048224
Stenotrophomonas_terminase,0.0,0.0,0.0,0.9708460754332314,0.48770995493650143
Stenotrophomonas_annealing,0.0,0.0,0.0,0.9911894273127754,0.497787610619469
Stenotrophomonas_helicase,0.0,0.0,0.0,0.9927789934354486,0.499889819303658
Stenotrophomonas_primase,0.0,0.0,0.0,0.9973045822102425,0.5
Stenotrophomonas_replication_initiation,0.5,0.3333333333333333,1.0,0.9975990396158463,0.9987980769230769
Stenotrophomonas_transcriptional_regulator,0.05333333333333334,0.041666666666666664,0.07407407407407407,0.9881221246340444,0.5331718156270715
Stenotrophomonas_transcriptional_activator,0.4,0.3333333333333333,0.5,0.9955621301775148,0.7485163204747775
Stenotrophomonas_transcriptional_repressor,0.0,0.0,0.0,0.9874804381846636,0.4964594807238395
Stenotrophomonas_packaging_assembly,0.022573363431151242,0.014326647564469915,0.05319148936170213,0.9677515453936099,0.5136954221727883
Stenotrophomonas_adsorption-related,0.14705882352941177,0.1282051282051282,0.1724137931034483,0.993279258400927,0.5842303821929287
Stenotrophomonas_cell_wall_depolymerase,0.0,0.0,0.0,0.9912296402362627,0.49838012958963285
Stenotrophomonas_RNA-associated,0.0,0.0,0.0,0.9887791194048055,0.49632668054365126
Stenotrophomonas_nucleotide_metabolism,0.04316546762589928,0.0297029702970297,0.07894736842105263,0.9724922440537745,0.5292589666787356
Stenotrophomonas_ejection,0.0,0.0,0.0,0.98311345646438,0.4954787234042553
Stenotrophomonas_phosphorylation,0.125,0.13333333333333333,0.11764705882352941,0.9932481311791657,0.5572496795328301
Stenotrophomonas_transferase,0.031413612565445025,0.019736842105263157,0.07692307692307693,0.97507074518259,0.5283694225038035
Stenotrophomonas_reductase,0.0,0.0,0.0,0.9895897121861604,0.4969249692496925
Stenotrophomonas_anti-restriction,0.1,0.06896551724137931,0.18181818181818182,0.9833230389129092,0.5846231992437176
Stenotrophomonas_sir2,0.0,0.0,0.0,1.0,1.0
Stenotrophomonas_toxin,0.0,0.0,0.0,0.9854227405247813,0.49560117302052786
Stenotrophomonas_super_infection,0.0,0.0,0.0,0.9941605839416059,0.5
Stenotrophomonas_lysis,0.059800664451827246,0.03529411764705882,0.1956521739130435,0.9665721710370896,0.5832180109470205
Stenotrophomonas_lysis_inhibitor,0.0,0.0,0.0,0.9887482419127989,0.4978753541076487
Stenotrophomonas_holin,0.0392156862745098,0.03571428571428571,0.043478260869565216,0.9838762750904902,0.5172630031138277
Stenotrophomonas_spanin,0.0,0.0,0.0,0.9707192870782941,0.4935275080906149
Stenotrophomonas_pvp,,,,,
Stenotrophomonas_DNA-associated,,,,,
Streptococcus_capsid,0.34854771784232363,0.5454545454545454,0.25609756097560976,0.9625387735623956,0.6237031137383636
Streptococcus_tail,0.49223691776883266,0.7911275415896488,0.3572621035058431,0.9648123057304535,0.6762666392989544
Streptococcus_baseplate,0.24761904761904763,0.52,0.1625,0.9197154471544715,0.5746128318584071
Streptococcus_tail_appendage,0.7736842105263158,0.901840490797546,0.6774193548387096,0.9486106961458022,0.8332170581265296
Streptococcus_tail_sheath,0.0,0.0,0.0,1.0,1.0
Streptococcus_portal,0.11475409836065574,0.3888888888888889,0.0673076923076923,0.9499536607970342,0.5309761441090555
Streptococcus_head-tail_joining,0.21621621621621623,0.33962264150943394,0.15859030837004406,0.9388472352389878,0.5706339317153364
Streptococcus_integration,0.6259314456035767,0.8267716535433071,0.5035971223021583,0.9652595155709343,0.7485670687891519
Streptococcus_nuclease,0.5690672963400236,0.7602523659305994,0.4547169811320755,0.9653798729014512,0.7235634241523755
Streptococcus_DNA_polymerase,0.3333333333333333,0.6363636363636364,0.22580645161290322,0.9785604900459418,0.6113345983554712
Streptococcus_terminase,0.4189189189189189,0.37897310513447435,0.46827794561933533,0.8628826530612245,0.6888626804745518
Streptococcus_annealing,0.07272727272727272,0.6666666666666666,0.038461538461538464,0.8921775898520085,0.5180431207747123
Streptococcus_helicase,0.5770491803278689,0.7457627118644068,0.47058823529411764,0.9333677685950413,0.7267177883160125
Streptococcus_primase,0.0,0.0,0.0,0.9542976939203355,0.48508098891730606
Streptococcus_replication_initiation,0.8051948051948052,1.0,0.6739130434782609,0.9688796680497925,0.8369565217391304
Streptococcus_transcriptional_regulator,0.5524625267665952,0.7914110429447853,0.4243421052631579,0.9083132265847773,0.7035656362812879
Streptococcus_transcriptional_activator,0.3386243386243386,0.25396825396825395,0.5079365079365079,0.5614035087719298,0.5422565422565422
Streptococcus_transcriptional_repressor,0.5510406342913776,0.8176470588235294,0.4155455904334828,0.8687717265353418,0.6966337366468528
Streptococcus_packaging_assembly,0.3549618320610687,0.4014388489208633,0.3181299885974915,0.9032811903853492,0.6374141147317633
Streptococcus_adsorption-related,0.6428571428571429,0.6923076923076923,0.6,0.9791057250313414,0.795685936151855
Streptococcus_cell_wall_depolymerase,0.4226044226044226,0.5850340136054422,0.33076923076923076,0.9519033974621367,0.6587914463400845
Streptococcus_RNA-associated,0.4930555555555556,0.6173913043478261,0.41040462427745666,0.9558779087337564,0.6981870060162794
Streptococcus_nucleotide_metabolism,0.05128205128205128,1.0,0.02631578947368421,0.9836860670194003,0.5131578947368421
Streptococcus_ejection,,,,,
Streptococcus_phosphorylation,0.9230769230769231,1.0,0.8571428571428571,0.996244131455399,0.9285714285714286
Streptococcus_transferase,0.5662921348314607,0.782608695652174,0.44366197183098594,0.9510276579548338,0.7170456427380251
Streptococcus_reductase,0.0,0.0,0.0,0.8969387755102041,0.4489274770173647
Streptococcus_anti-restriction,0.6240786240786241,0.48659003831417624,0.8698630136986302,0.9657641530543746,0.9194330104347881
Streptococcus_sir2,,,,,
Streptococcus_toxin,0.6256983240223464,0.6021505376344086,0.6511627906976745,0.8397129186602871,0.7698585037825721
Streptococcus_super_infection,0.3157894736842105,0.6,0.21428571428571427,0.935,0.6017665130568356
Streptococcus_lysis,0.06813627254509018,0.2073170731707317,0.0407673860911271,0.9152851156859173,0.513975964338939
Streptococcus_lysis_inhibitor,,,,,
Streptococcus_holin,0.30697674418604654,0.7857142857142857,0.1907514450867052,0.9482997918112422,0.5937145929752463
Streptococcus_spanin,0.8,0.8,0.8,0.9629629629629629,0.889795918367347
Streptococcus_pvp,,,,,
Streptococcus_DNA-associated,,,,,
Streptomyces_capsid,0.32947976878612717,0.3352941176470588,0.32386363636363635,0.9410419313850064,0.6469012249389344
Streptomyces_tail,0.2160168598524763,0.24346793349168647,0.19412878787878787,0.9377379806686472,0.5831213917067625
Streptomyces_baseplate,0.5714285714285714,1.0,0.4,0.9966442953020134,0.7
Streptomyces_tail_appendage,0.1423487544483986,0.5882352941176471,0.08097165991902834,0.9203305785123967,0.5379660315433875
Streptomyces_tail_sheath,0.0,0.0,0.0,0.998272884283247,0.5
Streptomyces_portal,0.0,0.0,0.0,0.9916732751784298,0.49781050955414013
Streptomyces_head-tail_joining,0.25120772946859904,0.43333333333333335,0.17687074829931973,0.9483333333333334,0.5824767341216193
Streptomyces_integration,0.31929046563192903,0.3372365339578454,0.3031578947368421,0.918697033898305,0.6315845994808981
Streptomyces_nuclease,0.12924716855429713,0.11085714285714286,0.15495207667731628,0.8855015330705213,0.5414207968890336
Streptomyces_DNA_polymerase,0.14285714285714285,1.0,0.07692307692307693,0.9665116279069768,0.5384615384615384
Streptomyces_terminase,0.125,0.36363636363636365,0.07547169811320754,0.9765002098195552,0.536233703133857
Streptomyces_annealing,0.0,0.0,0.0,0.9808153477218226,0.49878048780487805
Streptomyces_helicase,0.0,0.0,0.0,0.9920212765957447,0.5
Streptomyces_primase,0.0,0.0,0.0,0.9664804469273743,0.5
Streptomyces_replication_initiation,0.8,0.6666666666666666,1.0,0.9954128440366973,0.9976851851851851
Streptomyces_transcriptional_regulator,0.2445141065830721,0.42162162162162165,0.17218543046357615,0.9494122586062133,0.5801973984273804
Streptomyces_transcriptional_activator,0.0,0.0,0.0,1.0,1.0
Streptomyces_transcriptional_repressor,0.08780487804878048,0.5294117647058824,0.047872340425531915,0.9550588800769045,0.522929374340629
Streptomyces_packaging_assembly,0.14093264248704662,0.18230563002680966,0.11486486486486487,0.914553700267986,0.5406925861097102
Streptomyces_adsorption-related,0.425531914893617,0.8695652173913043,0.28169014084507044,0.9630010277492291,0.6397647679378395
Streptomyces_cell_wall_depolymerase,0.11932555123216602,0.1,0.14790996784565916,0.876298050646748,0.5339781588938609
Streptomyces_RNA-associated,0.13592233009708737,0.10824742268041238,0.1826086956521739,0.9138431752178122,0.5623164121692505
Streptomyces_nucleotide_metabolism,0.28888888888888886,0.7878787878787878,0.17687074829931973,0.9174193548387096,0.5859407198374718
Streptomyces_ejection,0.0,0.0,0.0,0.85,0.5
Streptomyces_phosphorylation,0.30994152046783624,0.2548076923076923,0.39552238805970147,0.8729133010231557,0.6527815074366993
Streptomyces_transferase,0.30666666666666664,0.5476190476190477,0.21296296296296297,0.9688622754491018,0.6035421250458379
Streptomyces_reductase,0.26697892271662765,0.15988779803646563,0.8085106382978723,0.5715263518138262,0.6773613797549968
Streptomyces_anti-restriction,0.10478359908883828,0.1503267973856209,0.08041958041958042,0.9036055923473142,0.5230639184081547
Streptomyces_sir2,0.0,0.0,0.0,1.0,1.0
Streptomyces_toxin,0.0,0.0,0.0,0.9796437659033079,0.5
Streptomyces_super_infection,0.0,0.0,0.0,1.0,1.0
Streptomyces_lysis,0.5725190839694656,0.8426966292134831,0.43352601156069365,0.97953216374269,0.715442001817335
Streptomyces_lysis_inhibitor,0.0,0.0,0.0,1.0,1.0
Streptomyces_holin,0.4830188679245283,0.5470085470085471,0.43243243243243246,0.9304568527918782,0.7016717595751625
Streptomyces_spanin,0.0,0.0,0.0,0.92,0.5
Streptomyces_pvp,,,,,
Streptomyces_DNA-associated,,,,,
Sulfolobus_capsid,0.45901639344262296,0.32558139534883723,0.7777777777777778,0.9955573505654282,0.886932073774179
Sulfolobus_tail,0.5405405405405406,0.423728813559322,0.746268656716418,0.99741923730872,0.8720999190363556
Sulfolobus_baseplate,0.2,0.125,0.5,0.9988874982617161,0.7495131450827653
Sulfolobus_tail_appendage,0.2631578947368421,0.15625,0.8333333333333334,0.9971367215461704,0.9152853098673215
Sulfolobus_tail_sheath,,,,,
